gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
OSBPL3	1.4200828451983691e-27	0.25539831414555647	0.134	0.017	3.3715606910699677e-23	C4_T|NK_NKG7
AURKB	1.7891410885130936e-27	0.2733851119991791	0.117	0.009	4.247778772347787e-23	C4_T|NK_NKG7
ARHGAP17	1.8091969149978683e-27	0.25100793456664544	0.168	0.036	4.295395315587939e-23	C4_T|NK_NKG7
PILRB	1.9101421866791116e-27	0.29708216559460476	0.156	0.03	4.5350595796135466e-23	C4_T|NK_NKG7
AIF1	2.1877692428530244e-27	-1.5120482146262066	0.178	0.286	5.19420173638165e-23	C4_T|NK_NKG7
SMYD2	2.6759599623946924e-27	0.25437962997597874	0.143	0.022	6.353264142717479e-23	C4_T|NK_NKG7
NOTCH1	2.840281627602961e-27	0.2754614334563395	0.162	0.033	6.74339664025495e-23	C4_T|NK_NKG7
SLC1A4	4.179079164375274e-27	0.2868532457617618	0.116	0.009	9.921969752059776e-23	C4_T|NK_NKG7
PLSCR3	5.254124833958499e-27	0.26193580342532835	0.105	0.004	1.247434318078427e-22	C4_T|NK_NKG7
PSAT1	5.783864698351425e-27	0.2674091470910632	0.119	0.011	1.3732051566825953e-22	C4_T|NK_NKG7
CCDC88A	5.861020171370719e-27	-0.9188473080660735	0.047	0.134	1.391523409086836e-22	C4_T|NK_NKG7
RIPK1	6.324899405530084e-27	0.277653331132133	0.154	0.03	1.5016576168609524e-22	C4_T|NK_NKG7
IL32	9.180417054022402e-27	0.3714806977655911	0.852	0.683	2.1796146169659985e-22	C4_T|NK_NKG7
PKMYT1	1.0314091606160406e-26	0.26403041004187183	0.105	0.004	2.4487716291346036e-22	C4_T|NK_NKG7
YKT6	1.2320603097715689e-26	0.25579146790883794	0.131	0.018	2.9251575874596587e-22	C4_T|NK_NKG7
HLA-DPA1	1.3083122447251546e-26	-1.4077887703187768	0.558	0.54	3.106194931426462e-22	C4_T|NK_NKG7
USPL1	1.6723511526900925e-26	0.2812637050702033	0.128	0.016	3.9704961067168176e-22	C4_T|NK_NKG7
CNST	1.698197408947779e-26	0.2655638534193008	0.143	0.024	4.0318602883238168e-22	C4_T|NK_NKG7
HLA-DQA1	1.708230841124746e-26	-1.5701953330857161	0.185	0.29	4.0556816629983715e-22	C4_T|NK_NKG7
NEU1	1.789680696551781e-26	0.2600084588031346	0.15	0.029	4.249059909753238e-22	C4_T|NK_NKG7
FRMD4B	2.634732232779425e-26	0.2846283526785954	0.184	0.049	6.255381267064911e-22	C4_T|NK_NKG7
AREG	2.6730870809401375e-26	1.008404046172354	0.114	0.01	6.346443347568074e-22	C4_T|NK_NKG7
IL2RA	3.3098251536740105e-26	0.38955738038881027	0.115	0.01	7.858186879852836e-22	C4_T|NK_NKG7
CDCA8	6.080665876430411e-26	0.3114509385151547	0.102	0.004	1.4436716923821082e-21	C4_T|NK_NKG7
ESRRA	7.327204683802463e-26	-0.8905492721903313	0.044	0.127	1.7396249360283807e-21	C4_T|NK_NKG7
XCL1	7.437731524616931e-26	0.7956967087273794	0.242	0.088	1.7658662185745517e-21	C4_T|NK_NKG7
HIST1H2AC	1.0073281650432118e-25	0.37199611071688043	0.158	0.034	2.3915985294455932e-21	C4_T|NK_NKG7
BRCA1	1.2377356489554722e-25	0.25291751491672143	0.109	0.008	2.938631977750082e-21	C4_T|NK_NKG7
SMG5	1.2751858048384475e-25	0.2786927941635338	0.128	0.018	3.027546137847442e-21	C4_T|NK_NKG7
GINS2	1.4624462051403494e-25	0.26549739608096934	0.103	0.005	3.472139780244218e-21	C4_T|NK_NKG7
LDLR	1.4846871554215807e-25	0.2911760329188745	0.125	0.016	3.524944244401917e-21	C4_T|NK_NKG7
TYK2	1.9240414460832753e-25	0.2932104828588812	0.156	0.034	4.568059201290912e-21	C4_T|NK_NKG7
C1orf21	2.175496845417574e-25	0.4181259874975664	0.1	0.004	5.165064610390404e-21	C4_T|NK_NKG7
KDM5B	2.2321665101509866e-25	0.28879985709788214	0.124	0.016	5.299609728400472e-21	C4_T|NK_NKG7
GBF1	2.54339856324966e-25	0.26419154249878246	0.134	0.022	6.038536868867343e-21	C4_T|NK_NKG7
TDRD7	3.0200945843760825e-25	0.2849772443336476	0.102	0.005	7.170308562225695e-21	C4_T|NK_NKG7
SIPA1L1	3.3047806141529893e-25	0.28334443208918686	0.148	0.03	7.846210134122027e-21	C4_T|NK_NKG7
SORL1	4.1774571431261965e-25	0.34687044160963154	0.182	0.05	9.918118749210216e-21	C4_T|NK_NKG7
GTSE1	6.900568802690324e-25	0.262221758904315	0.113	0.012	1.638333045134737e-20	C4_T|NK_NKG7
RPSA	1.5203243102918827e-24	0.2755210985553358	0.908	0.701	3.609553977494988e-20	C4_T|NK_NKG7
ASMTL	1.8407570149707756e-24	0.26482204311399693	0.114	0.013	4.3703253049436154e-20	C4_T|NK_NKG7
TMEM87B	2.025946002590935e-24	0.2524526509215228	0.153	0.034	4.8100009993513983e-20	C4_T|NK_NKG7
CFL1	2.6192188415001936e-24	0.30196937642198707	0.92	0.709	6.21854937348976e-20	C4_T|NK_NKG7
KIR2DL4	4.0434133550071174e-24	0.5362701284625462	0.158	0.039	9.599871987457898e-20	C4_T|NK_NKG7
UHRF1BP1L	6.1888793464084434e-24	0.2720311803936699	0.113	0.013	1.4693637344242927e-19	C4_T|NK_NKG7
ISCU	6.245535537862793e-24	-0.2669783530745997	0.455	0.214	1.4828150473993844e-19	C4_T|NK_NKG7
GFOD1	6.261954961291075e-24	0.315497493647082	0.139	0.027	1.486713346909727e-19	C4_T|NK_NKG7
HMMR	6.954940037674825e-24	0.28318761071507875	0.101	0.007	1.651241863744757e-19	C4_T|NK_NKG7
C1QC	7.71973265520854e-24	-1.1412515533768757	0.104	0.204	1.8328189269996117e-19	C4_T|NK_NKG7
MT-CYB	8.001704873071233e-24	-0.6610450648017316	0.942	0.84	1.899764770964572e-19	C4_T|NK_NKG7
UBQLN2	8.519766744465914e-24	0.25393661472939477	0.134	0.025	2.0227630204710973e-19	C4_T|NK_NKG7
VCPIP1	8.855999004269314e-24	0.282361303964013	0.173	0.048	2.1025912835936207e-19	C4_T|NK_NKG7
MYC	1.1381412853661869e-23	0.2869397519710719	0.109	0.012	2.702175039716401e-19	C4_T|NK_NKG7
CLASP1	1.1395374037770656e-23	0.2669264341801998	0.13	0.023	2.705489704047509e-19	C4_T|NK_NKG7
CYBA	1.3340435533051718e-23	-0.48768777409537867	0.897	0.771	3.167286204257139e-19	C4_T|NK_NKG7
SCD	2.0307272954774592e-23	-1.1312098250066214	0.057	0.141	4.821352744922584e-19	C4_T|NK_NKG7
HLA-DPB1	2.051247431916669e-23	-1.461387721224526	0.575	0.528	4.870071652856556e-19	C4_T|NK_NKG7
NDUFC2	5.371783374870558e-23	-1.0974391757002904	0.118	0.216	1.275368808861768e-18	C4_T|NK_NKG7
AC245297.3	2.0690463451023376e-22	-1.008561714505421	0.108	0.203	4.91232983254197e-18	C4_T|NK_NKG7
MS4A4A	2.5186597102390086e-22	-0.8188909175362307	0.045	0.123	5.979801884049454e-18	C4_T|NK_NKG7
APOBEC3C	4.519570403222557e-22	-0.3409853548886588	0.418	0.194	1.0730364051330996e-17	C4_T|NK_NKG7
CTSH	4.605892170448068e-22	-0.9197596470738789	0.049	0.127	1.0935309191077803e-17	C4_T|NK_NKG7
ATR	7.194046800905404e-22	0.26481155953954794	0.112	0.017	1.7080105914709612e-17	C4_T|NK_NKG7
SLC11A1	8.758642859519286e-22	-0.8770133771889363	0.049	0.128	2.079476987707069e-17	C4_T|NK_NKG7
PTPRC	4.700435692450892e-21	0.26028319865104654	0.891	0.571	1.1159774421016908e-16	C4_T|NK_NKG7
TRGV9	5.44925515113246e-20	0.3521475063820683	0.121	0.025	1.2937621579818687e-15	C4_T|NK_NKG7
NDUFA11	7.163696206226495e-20	-1.1619733572561817	0.195	0.282	1.7008047532822945e-15	C4_T|NK_NKG7
TIMP2	7.82737811034929e-20	-0.7880273751489304	0.049	0.122	1.8583761109591286e-15	C4_T|NK_NKG7
RPL15	1.726182115467731e-19	-0.4273615494476575	0.93	0.847	4.098301578543487e-15	C4_T|NK_NKG7
ATP1B1	3.375363366589291e-19	-0.8151598045391234	0.044	0.112	8.013787704956295e-15	C4_T|NK_NKG7
MNDA	4.1458764932195347e-19	-0.8831196713077513	0.068	0.147	9.843139970201819e-15	C4_T|NK_NKG7
MT-ND3	5.895097967402158e-19	-0.5602005671927746	0.966	0.835	1.3996141594206204e-14	C4_T|NK_NKG7
TRGC2	7.083430592391999e-19	-1.3867684717539397	0.149	0.237	1.6817480912457083e-14	C4_T|NK_NKG7
VKORC1	7.676603200169548e-19	-0.8185084438753009	0.056	0.129	1.822579131784254e-14	C4_T|NK_NKG7
CSF1	1.1014465671512047e-18	0.31582209283735957	0.162	0.054	2.61505443973039e-14	C4_T|NK_NKG7
KLRC2	3.825621650361668e-18	-1.2918942171207695	0.098	0.18	9.082790922288672e-14	C4_T|NK_NKG7
CD81	1.4448512546140837e-17	-1.1114852082606568	0.243	0.313	3.4303658487047575e-13	C4_T|NK_NKG7
ACAP1	1.8063168633605324e-17	-0.2838620472124118	0.535	0.277	4.288557496990576e-13	C4_T|NK_NKG7
KLRB1	2.0373215441854967e-17	-1.5308260446807005	0.183	0.27	4.837008810205206e-13	C4_T|NK_NKG7
CLEC7A	2.6507095646921105e-17	-0.6512336222035401	0.041	0.105	6.293314648492009e-13	C4_T|NK_NKG7
POLR2J3.1	6.504091371216988e-17	-1.1244333166549485	0.153	0.232	1.5442013733543373e-12	C4_T|NK_NKG7
FCER1G	6.604284866006997e-17	-0.8310010762205913	0.382	0.45	1.5679893128873811e-12	C4_T|NK_NKG7
SPI1	1.1033622773404244e-16	-0.8232589102263476	0.072	0.147	2.619602718861636e-12	C4_T|NK_NKG7
ECH1	1.3066397615837177e-16	-0.26547354426052894	0.328	0.161	3.1022241219520624e-12	C4_T|NK_NKG7
ATP5MC1	2.0293107700889835e-16	-0.2513785998107432	0.319	0.155	4.817989630345265e-12	C4_T|NK_NKG7
TFRC	2.3635862900999574e-16	-1.090041167511198	0.094	0.168	5.611626569955319e-12	C4_T|NK_NKG7
LAMTOR5	2.910184958119227e-16	-0.32491562045010935	0.411	0.21	6.9093611275666685e-12	C4_T|NK_NKG7
MRPL33	5.870460590995797e-16	-0.3710594915067962	0.421	0.219	1.3937647535142222e-11	C4_T|NK_NKG7
WTAP	1.8696201730095645e-15	-0.2978242703461649	0.328	0.161	4.438852214759308e-11	C4_T|NK_NKG7
BCL2A1	2.55434844148753e-15	0.3582129452724877	0.2	0.092	6.064534069779693e-11	C4_T|NK_NKG7
NENF	3.902890962852566e-15	-0.261707069441518	0.287	0.138	9.266243724004561e-11	C4_T|NK_NKG7
RPS25	4.775233547601846e-15	-0.3622319579199047	0.945	0.9	1.1337359488716302e-10	C4_T|NK_NKG7
TRAC	5.432135329561675e-15	-1.2706417600089026	0.541	0.486	1.289697569944533e-10	C4_T|NK_NKG7
HLA-DRB5	8.841896785524823e-15	-1.676625284250323	0.366	0.372	2.0992431348193035e-10	C4_T|NK_NKG7
PEBP1	1.979312167273813e-14	-0.3152184417851429	0.4	0.21	4.699282947541487e-10	C4_T|NK_NKG7
ARGLU1	2.5853167252838537e-14	-0.3245617870934532	0.485	0.262	6.138058969168925e-10	C4_T|NK_NKG7
COPS9	5.74391553925452e-14	-0.3203616877573985	0.51	0.279	1.3637204273298082e-9	C4_T|NK_NKG7
PTPN7	6.77916896035288e-14	-0.3661403211967347	0.417	0.222	1.6095102945669808e-9	C4_T|NK_NKG7
BRI3	7.293527412093117e-14	-0.9622602990975556	0.158	0.229	1.7316292781791478e-9	C4_T|NK_NKG7
GADD45GIP1	9.478137999712442e-14	-0.2941942464243963	0.354	0.185	2.250299523891728e-9	C4_T|NK_NKG7
CDC42SE1	1.167541359965814e-13	-0.41830815820336875	0.421	0.227	2.7719766968308357e-9	C4_T|NK_NKG7
AP2S1	1.820388789028297e-13	-0.2760622846808649	0.443	0.239	4.321967062910983e-9	C4_T|NK_NKG7
PRPF4B	2.315022939909724e-13	-0.2502395807734268	0.368	0.198	5.4963274639336665e-9	C4_T|NK_NKG7
MTIF3	3.1189828027197937e-13	-0.3175369721826419	0.253	0.125	7.405088970217334e-9	C4_T|NK_NKG7
PSMA2	4.357111466463292e-13	-0.9549496416377115	0.12	0.187	1.0344654043677148e-8	C4_T|NK_NKG7
RCAN3	4.662835534835085e-13	-0.25188098445550944	0.201	0.092	1.1070504126805459e-8	C4_T|NK_NKG7
ATP5PO	5.046184380140693e-13	-1.0529245303134034	0.147	0.213	1.1980650955330033e-8	C4_T|NK_NKG7
SELENOM	5.631063339582137e-13	-0.6311887904590584	0.05	0.106	1.3369270580835908e-8	C4_T|NK_NKG7
ZFAS1	7.925458318623389e-13	-0.3343798778285543	0.571	0.326	1.881662314007565e-8	C4_T|NK_NKG7
TSTD1	8.298851347555265e-13	-0.3318606289125763	0.372	0.202	1.9703132869365712e-8	C4_T|NK_NKG7
NDUFA13	8.467672893732594e-13	-1.1280922940540319	0.419	0.41	2.0103948984299926e-8	C4_T|NK_NKG7
RNH1	1.038720007966268e-12	-0.2799638027753416	0.315	0.165	2.4661290429135132e-8	C4_T|NK_NKG7
LARP7	1.281196550567645e-12	-0.2893564470811647	0.265	0.135	3.041816850357703e-8	C4_T|NK_NKG7
MDM4	1.4229326526993068e-12	-1.1488706615513775	0.172	0.234	3.378326704038694e-8	C4_T|NK_NKG7
HNRNPH1	1.6029209938967656e-12	-1.2722792149362367	0.404	0.4	3.8056550237097006e-8	C4_T|NK_NKG7
RPS14	1.8091133694506202e-12	-0.2709318171530999	0.969	0.926	4.295196961749663e-8	C4_T|NK_NKG7
IKZF1	2.0781583573865738e-12	-0.2820417606768182	0.487	0.27	4.933963572107204e-8	C4_T|NK_NKG7
TRBC2	2.1240885328555287e-12	-0.27841625767921085	0.69	0.395	5.0430109947055965e-8	C4_T|NK_NKG7
C19orf70	5.04103753971339e-12	-0.27369553714632233	0.375	0.209	1.196843132678753e-7	C4_T|NK_NKG7
SNX10	6.608595969396495e-12	-0.2748790262699845	0.278	0.148	1.569012855054116e-7	C4_T|NK_NKG7
RORA	7.554770656582776e-12	-0.2520115561861094	0.31	0.167	1.7936536492858826e-7	C4_T|NK_NKG7
MZT2B	7.730520680606076e-12	-0.2676610105837156	0.46	0.258	1.8353802199894945e-7	C4_T|NK_NKG7
EIF3J	1.3301843866221863e-11	-0.28027306342496305	0.303	0.165	3.1581237707183947e-7	C4_T|NK_NKG7
RNASET2	1.3451775088301983e-11	-0.2612210619786325	0.306	0.165	3.193720441464657e-7	C4_T|NK_NKG7
RPS26	1.720168773236645e-11	0.28381403854403864	0.949	0.776	4.084024701418443e-7	C4_T|NK_NKG7
CAPZA2	1.8171812961688888e-11	-0.26910704367852034	0.329	0.18	4.3143518333641756e-7	C4_T|NK_NKG7
SH3BGRL	1.8323207053863676e-11	-0.3531906446289901	0.457	0.255	4.350295818728314e-7	C4_T|NK_NKG7
JAML	1.874711978024132e-11	-0.9566588011938681	0.224	0.281	4.450941178224894e-7	C4_T|NK_NKG7
LAMTOR4	2.257925993026982e-11	-0.29900109146102904	0.524	0.3	5.36076789264466e-7	C4_T|NK_NKG7
GCHFR	2.3503296561859464e-11	-1.1034915661036124	0.244	0.292	5.580152669716674e-7	C4_T|NK_NKG7
LRPAP1	2.6364460780679416e-11	-0.4073738189151701	0.321	0.174	6.259450278548907e-7	C4_T|NK_NKG7
NPC2	2.7323201576383576e-11	-1.2597377856227483	0.27	0.307	6.487074518264988e-7	C4_T|NK_NKG7
ZRANB2	2.95822349327482e-11	-0.30580340137981565	0.344	0.192	7.023414217733078e-7	C4_T|NK_NKG7
EIF2S2	3.1048484831271534e-11	-0.3672074404123067	0.496	0.285	7.371531268640488e-7	C4_T|NK_NKG7
TKT	3.758769585619146e-11	-0.2787526079552072	0.336	0.185	8.924070750176977e-7	C4_T|NK_NKG7
USP16	4.474638354240134e-11	-0.303907047434843	0.284	0.153	1.0623686380636926e-6	C4_T|NK_NKG7
C15orf48	5.422021129362483e-11	0.3544920987284177	0.123	0.052	1.2872962565332408e-6	C4_T|NK_NKG7
TSPO	7.109917154963517e-11	-1.194596643072952	0.507	0.443	1.6880365309314382e-6	C4_T|NK_NKG7
MT-ND5	7.387744685854055e-11	0.4322342384169766	0.895	0.634	1.7539983433154697e-6	C4_T|NK_NKG7
RNMT	7.559267637069281e-11	-0.25876857449775525	0.226	0.118	1.7947213223929888e-6	C4_T|NK_NKG7
FUS	7.617383545397461e-11	-0.29705265012585413	0.539	0.309	1.8085192013482652e-6	C4_T|NK_NKG7
SCP2	7.785052109684591e-11	-0.2820447376763944	0.375	0.21	1.8483270718813155e-6	C4_T|NK_NKG7
DSTN	1.0315215011347635e-10	-0.3168784879436668	0.342	0.192	2.4490383479941554e-6	C4_T|NK_NKG7
RAC1	1.7175489344339094e-10	-0.27960222702333404	0.59	0.342	4.077804680132988e-6	C4_T|NK_NKG7
CDC42SE2	1.7245265575081142e-10	-0.48966065147005877	0.44	0.25	4.094370952835765e-6	C4_T|NK_NKG7
ARHGAP18	1.8861575173960142e-10	-0.2638619236200599	0.218	0.113	4.478115177801617e-6	C4_T|NK_NKG7
CHURC1	2.0077541500685668e-10	-0.33415670671018494	0.414	0.237	4.7668099030927915e-6	C4_T|NK_NKG7
ZNF207	2.651212286279229e-10	-0.3042392738243813	0.438	0.253	6.2945082100841455e-6	C4_T|NK_NKG7
R3HDM2	6.238397074982781e-10	-0.5742290975335655	0.056	0.105	1.4811202335424119e-5	C4_T|NK_NKG7
GNAI2	6.999272051532563e-10	-0.2684919951405844	0.43	0.248	1.6617671704748613e-5	C4_T|NK_NKG7
AAK1	7.365035078479407e-10	-0.3404870032845937	0.446	0.259	1.7486066283325808e-5	C4_T|NK_NKG7
NKTR	7.878432911055419e-10	-0.3492303949515254	0.368	0.212	1.8704975417427777e-5	C4_T|NK_NKG7
MORF4L1	1.0522431315748104e-9	-0.3619947141354436	0.536	0.312	2.498235642984915e-5	C4_T|NK_NKG7
RTN3	1.5876034832096845e-9	-0.27340891471593143	0.22	0.118	3.769288189836433e-5	C4_T|NK_NKG7
FAM200B	1.8378934881039796e-9	-0.2757117040562609	0.166	0.083	4.363526719456468e-5	C4_T|NK_NKG7
PET100	2.3457210338337326e-9	-0.384237319221473	0.552	0.324	5.569210878528048e-5	C4_T|NK_NKG7
DDX6	2.49790399130658e-9	-0.28637521174092884	0.326	0.191	5.930523656160083e-5	C4_T|NK_NKG7
CAPZA1	2.560531322691955e-9	-0.26521360835691876	0.51	0.3	6.079213466335239e-5	C4_T|NK_NKG7
CDV3	2.6204447794787247e-9	-0.28612393624868593	0.285	0.162	6.221459995438389e-5	C4_T|NK_NKG7
CD46	3.2869228429724805e-9	-0.2744456220953395	0.287	0.165	7.803812213785263e-5	C4_T|NK_NKG7
NSRP1	3.4986618739892558e-9	-0.28046226286795406	0.217	0.118	8.306523021225291e-5	C4_T|NK_NKG7
RSL24D1	5.177303320493191e-9	-0.4371082123752965	0.421	0.248	1.2291953543514935e-4	C4_T|NK_NKG7
PTP4A2	6.53818795533017e-9	-0.27739469473306744	0.476	0.288	1.5522965843544888e-4	C4_T|NK_NKG7
IL2RG	6.602107812618429e-9	-0.39731637647305273	0.457	0.272	1.5674724368718674e-4	C4_T|NK_NKG7
NAP1L1	1.0505392341338751e-8	-0.2685284679025439	0.543	0.335	2.4941902496806464e-4	C4_T|NK_NKG7
LY96	1.1894672435963111e-8	-0.7084310284771149	0.059	0.104	2.824033129746362e-4	C4_T|NK_NKG7
RTN4	1.5126673069316387e-8	-0.32552645548104286	0.34	0.201	3.5913747201170965e-4	C4_T|NK_NKG7
RPS5	1.6226417255976248e-8	-0.31359640229108754	0.915	0.794	3.852475984913881e-4	C4_T|NK_NKG7
RBMX	1.7091786789607968e-8	-0.47039818150916113	0.391	0.228	4.0579320195887236e-4	C4_T|NK_NKG7
YIPF4	2.02664506409518e-8	-0.2986363644658989	0.251	0.144	4.811660711174776e-4	C4_T|NK_NKG7
CD74	2.2685106222928016e-8	-0.6025921114579553	0.931	0.811	5.38589791944757e-4	C4_T|NK_NKG7
APLP2	2.364716988755436e-8	-1.0438987796354446	0.145	0.193	5.614311074703156e-4	C4_T|NK_NKG7
TMEM147	2.474606901602028e-8	-0.359280358716042	0.22	0.123	5.875211705783534e-4	C4_T|NK_NKG7
KLRC1	2.9574871766061455e-8	-0.31958670775597264	0.463	0.293	7.021666054698311e-4	C4_T|NK_NKG7
CHMP4A	4.009849737252587e-8	-0.9751399503265743	0.141	0.188	9.520185246185091e-4	C4_T|NK_NKG7
PTPMT1	4.761259034584778e-8	-0.2897709602691168	0.144	0.073	0.001130418119991118	C4_T|NK_NKG7
IFI30	6.336515959709027e-8	0.3704361053258249	0.129	0.068	0.0015044156191541173	C4_T|NK_NKG7
CALM2	7.562600010583627e-8	-0.7265217644987665	0.707	0.562	0.0017955124945127647	C4_T|NK_NKG7
UPF2	8.558035229158481e-8	-0.4097092020293418	0.296	0.176	0.002031848724106807	C4_T|NK_NKG7
CSTB	8.665825288688762e-8	-0.8340149669552428	0.642	0.511	0.002057440240040486	C4_T|NK_NKG7
FTX	9.921346460942306e-8	-0.683200598988194	0.09	0.137	0.002355526076756922	C4_T|NK_NKG7
ATP6AP1	1.437040018870587e-7	-0.34628110831478387	0.237	0.139	0.0034118204128025477	C4_T|NK_NKG7
FAM133B	1.442809137574353e-7	-0.38522846780809217	0.306	0.183	0.003425517454429029	C4_T|NK_NKG7
TAF10	1.497232590953285e-7	-0.297169065512903	0.202	0.115	0.0035547296174412895	C4_T|NK_NKG7
NARS	2.0758738565002697e-7	-0.2533165822372687	0.178	0.1	0.00492853971010294	C4_T|NK_NKG7
PPP1CB	2.1898716525015272e-7	-1.0485208922483529	0.267	0.286	0.005199193277369126	C4_T|NK_NKG7
MINOS1	2.634249348671957e-7	-0.4615822301914909	0.427	0.262	0.00625423480361696	C4_T|NK_NKG7
DDX24	2.768118551393499e-7	-0.38346772120884487	0.513	0.314	0.006572067064718445	C4_T|NK_NKG7
ATP6V1E1	3.7408951724195616e-7	-0.39506105409554315	0.22	0.129	0.008881633318358523	C4_T|NK_NKG7
TM2D1	4.0596506742964457e-7	-0.31362604746146305	0.211	0.124	0.009638422630914622	C4_T|NK_NKG7
ATP6V0B	5.072589082169084e-7	-0.504919776350365	0.461	0.276	0.01204334099888584	C4_T|NK_NKG7
ATP6AP2	5.221990831489055e-7	-0.2999319455076742	0.29	0.176	0.012398050632121316	C4_T|NK_NKG7
SLC39A10	5.333902829629862e-7	-0.29202167163363024	0.173	0.099	0.012663752098107219	C4_T|NK_NKG7
SMIM7	5.754447160300239e-7	-0.2775381105001744	0.194	0.112	0.013662208447984827	C4_T|NK_NKG7
ASAH1	6.998467553772651e-7	-1.0053675091122827	0.195	0.229	0.016615761666167028	C4_T|NK_NKG7
PSMA1	8.770836291937313e-7	-0.4155842639828463	0.314	0.192	0.02082371952431757	C4_T|NK_NKG7
ESD	9.206618611007815e-7	-0.40480022164422413	0.235	0.14	0.021858353906254756	C4_T|NK_NKG7
N4BP2L2	1.0058848070628888e-6	-0.98463371711913	0.543	0.453	0.023881717089287106	C4_T|NK_NKG7
ATP5ME	1.0783694510469612e-6	-0.34890447013290027	0.693	0.425	0.02560264750675695	C4_T|NK_NKG7
SNRPN	1.2414130476282554e-6	-0.2532705057944654	0.163	0.093	0.02947362857679004	C4_T|NK_NKG7
SNRPB2	1.407908971906828e-6	-0.5333687000259826	0.44	0.271	0.03342657481101191	C4_T|NK_NKG7
ACTR2	2.282069569825199e-6	-0.3292022815400064	0.501	0.315	0.05418089572678988	C4_T|NK_NKG7
PIP4K2A	2.7138032358117614e-6	-0.2715447839851862	0.26	0.163	0.06443111642464285	C4_T|NK_NKG7
VAMP2	2.8729701288385617e-6	-0.9145313408496876	0.26	0.281	0.06821005679888513	C4_T|NK_NKG7
MECP2	2.9828015955535373e-6	-0.40202858088503923	0.232	0.142	0.07081767548163208	C4_T|NK_NKG7
LUC7L3	3.1682030152090588e-6	-0.46307730688587423	0.4	0.249	0.07521947598709347	C4_T|NK_NKG7
NUTM2B-AS1	5.0829542801241586e-6	-0.39886493039911775	0.208	0.128	0.12067950051870777	C4_T|NK_NKG7
DDX18	5.415046846815165e-6	-0.45790406772962644	0.352	0.222	0.12856404223708565	C4_T|NK_NKG7
DYNC1I2	5.5167968369626074e-6	-0.3288746222666741	0.206	0.127	0.13097979050316622	C4_T|NK_NKG7
CD151	5.799578887505087e-6	-0.2562520393291795	0.158	0.094	0.13769360194714578	C4_T|NK_NKG7
PPT1	5.822082039457483e-6	-0.3316277128356526	0.233	0.145	0.13822787178079957	C4_T|NK_NKG7
SFT2D1	6.167281428895636e-6	-0.44440123182723146	0.267	0.165	0.14642359568484017	C4_T|NK_NKG7
TUBA1B	6.817667199500205e-6	0.27211224026441183	0.535	0.397	0.16186505465053388	C4_T|NK_NKG7
MRPL1	8.123455837713514e-6	-0.2675022128867959	0.155	0.092	0.19286708849899425	C4_T|NK_NKG7
MKNK1	8.44078093141165e-6	-0.2850124813909859	0.142	0.083	0.2004010208735754	C4_T|NK_NKG7
RSRC1	1.000918811257979e-5	-0.3052839723476065	0.136	0.078	0.2376381441688694	C4_T|NK_NKG7
ZSWIM7	1.419606188765245e-5	-0.254567187005375	0.122	0.069	0.3370429013366445	C4_T|NK_NKG7
FOXP1	1.4347403119189056e-5	-0.4217695072657147	0.261	0.167	0.3406360448557866	C4_T|NK_NKG7
CTSS	1.5665340705995602e-5	-1.2332046793616618	0.421	0.371	0.37192651904174756	C4_T|NK_NKG7
RBM6	1.8560373106341882e-5	-0.3487475239307092	0.247	0.157	0.440660378290769	C4_T|NK_NKG7
CBWD5	1.8874662526853955e-5	-0.26221537975828413	0.124	0.071	0.4481222377125666	C4_T|NK_NKG7
MGST3	2.0795094909480628e-5	-1.0378795909994758	0.303	0.297	0.49371714334088906	C4_T|NK_NKG7
NOP10	2.3721686687870698e-5	-0.34923120606198443	0.621	0.388	0.5632002853434261	C4_T|NK_NKG7
ANKRD49	2.5737431125455256e-5	-0.31413706857878265	0.181	0.112	0.6110580897805586	C4_T|NK_NKG7
IFNGR1	2.5778957507287725e-5	-0.26693454476215794	0.151	0.092	0.6120440091380251	C4_T|NK_NKG7
DPM1	2.6353001743647747e-5	-0.2656311724539655	0.121	0.07	0.6256729673976849	C4_T|NK_NKG7
PLEKHA3	3.0676588104503826e-5	-0.29430208724570384	0.111	0.063	0.7283235547771298	C4_T|NK_NKG7
FABP5	3.475822036874866e-5	-0.25666452610804225	0.418	0.28	0.8252296679948308	C4_T|NK_NKG7
NMT1	3.8358173847614264e-5	-0.5141140390141828	0.233	0.149	0.9106997634900579	C4_T|NK_NKG7
EIF5B	4.179724105159805e-5	-0.5592889790189666	0.365	0.234	0.9923500970470408	C4_T|NK_NKG7
DMAC1	4.209048714957811e-5	-0.4378886968290501	0.183	0.115	0.9993123459052834	C4_T|NK_NKG7
SKIL	4.2580917262552835e-5	-0.28142540133349947	0.192	0.124	1	C4_T|NK_NKG7
NAGK	5.2365555597923406e-5	-0.30313623480557217	0.15	0.093	1	C4_T|NK_NKG7
COMMD3	5.8868525813289203e-5	-0.29886773763841123	0.122	0.073	1	C4_T|NK_NKG7
LAMP2	6.731801123177713e-5	-0.32672276156883584	0.19	0.121	1	C4_T|NK_NKG7
MPHOSPH8	7.362283195920385e-5	-0.47524844930659227	0.376	0.245	1	C4_T|NK_NKG7
SKP1	8.935204143660047e-5	-0.37944329731062343	0.682	0.433	1	C4_T|NK_NKG7
